subjective,  3D, film of the year so far, and by miles. Awesome cast, amazing gore, good suspense, jumps, thrills and laughs. Go see it.
subjective,  was shit, if you were thinking of going to see it...don't! 
subjective,  was the most amazingly bad craptastically gorey film I've seen in a long time. Go and see it!
subjective,If you were wondering...   3D was awful... but had lots of death and tits. So can't complain all that much Also no 3D =/ unsurprising
subjective,  3D what delight of a film. Is it possible for a film to be so bad but so good at the same time?
subjective,If you haven't seen   #inception your missin out  ;)  Great movie that keeps ya guessing
subjective,  is beyond epic actually...cant believe I've only just watched it now...
subjective,This movie inception is awful
subjective,just been to see  . quite confusing at times, but overall very interesting and enjoyable. 6/10.
subjective,just saw ' ' a really good film/story about how facebook became what it was today!
subjective,watching the movie " " such an incredible film.
subjective,really enjoyed  . thinking about quitting my job and doing a startup... maybe get acquired by google. ;-)
subjective,just watched  . awesome film. kinda wana delete my profile now thou.
subjective,back form watching  , really great movie! zuckerberg is one smart asshole!
subjective,  was a great film, but jesse eisenberg's mark z seemed very cold and detached, and he doesn't come across like that.
subjective,just back from seeing ' ' - excellent. aaron sorkin did a great job on the script.
subjective,finally seen  . what an inspiring film! can't believe fb is worth 25 billion dollars! i'm gonna friend request zuckerburg!
subjective,very much enjoyed social network! even understood some of the nerd speak. #fb
subjective,just saw   - not strictly factual but a great film regardless. glad i went.
subjective,wow   is a great movie. image becoming a billionaire from a site you started?
subjective,in a lean year for quality movies, ' ' stands out as  a must see.
subjective,  – great movie. particularly if you are in to social media! fast, gripping and insightful #thesocialnetwork
subjective,  is a brilliant film, really enjoyed it!
subjective,just watched the movie  ... its about #facebook actually... kinda boring movie =/ boehoee!
subjective,just watched  ...like it!
subjective,a must see for all  ! 4 stars.
subjective,saw   today and it was awesome! didn't think it would be but was such a good film
subjective,just saw  , disappointing.
subjective,  was a solid movie. i just expected too much based on all the positive reviews.
subjective,  : recommended. much better than actual facebook.
subjective,  was the best film ive seen in a longgggg time!
subjective,i really like  , enjoyed watching how an idea could evolve and turn into a huge success ....
subjective,just seen  . terrific film, recommended.
subjective,  movie is good anyway !!i think you all have to check it guys !! ;)
subjective,i watched   and i loooove it. great film, really!
subjective, , an excellent film.
subjective,also my family's getting tired of me saying what a great movie   is 7 times a day. #thesocialnetworkisamazing #gowatchitnow
subjective,recommends you all go and see ' '
subjective,really enjoyed  , fascinating story & expertly told.
subjective,i thought   was actually very good
subjective,saw   last night. first scene was the best. the movie was pretty amazing i love sorkin
subjective,just watched ( ), nice movie.
subjective,movie:   - 4/5. entertaining. after watching you wish you could do programming.
subjective,  is oh so inspiring. wow
subjective,  is actually a good movie..
subjective,just got back from seeing  , it wasn't as bad as i thought it would be #thesocialnetwork.
subjective,  is truly brilliant: also surprisingly aware of what's happening to society and unexpectedly prescient.
subjective,just watched   movie in cinema. it's really good! :)
subjective,btw, " " is a must, great movie!
subjective,just finished watching  , what a fantastic movie! loved it!
subjective,i saw   last night.. what a fantastic movie, it took someone like david fincher to make that story so cool
subjective,social network is well worth the watch!
subjective,  was definitely worth watching.
subjective,  was much better than i expected.  actually pretty ace.
subjective,just saw   - loved it! quite enjoyed it :)
subjective,  is a pretty interesting film
subjective,  was pretty boring
subjective,once again i say "  movie is a must see!!"
subjective,just back from  , twas fascinating. fincher technically excellent as always too. good stuff.
subjective,  was actually really good!
subjective,social network was actually a lot better than i thought! i'd love to be the youngest billionaire ever!!!
subjective,watching the premier of  ! wow! it's a great movie
subjective, : brilliant movie; thoroughly enjoyable. awesome acting. best film i've seen this year. 10/10
subjective,i just seen   .....i know a little late but it was soo good! what happened to their friendship was really sad though
subjective,' ' is pretty great!)
subjective,  - great movie
subjective,  was a pretty good movie. i dug it.
subjective,  was a great movie. way better than i thought it would be. definitely a must see.
subjective,pretty sure   is one of the best movies ive seen in awhile
subjective,just went to the movie social network, i love it !!
subjective,its official.   is a good movie. i had my doubts.
subjective,saw   last week...great movie...a bit disgusting but kinda funny :)
subjective,  was good i think i'm gonna have to go see saw 3d or paranormal activity 2 :) lol i loved   it was worth the money i paid
subjective, : i don't remember laughing so hard in a theater, and the 3d was awesome!
subjective,  rocked!! i can't stop thinking about it, would so buy the dvd!
subjective,# . well worth the price of admission.
subjective,  is awesome!!!
subjective,mmm   this really shouldn't be as funny as it is. loved it.
subjective,# , so f*cking funny!
subjective,just watched jackass 2 and 3d. awesome, made me cuss so much and laugh so hard!!!
subjective,just saw # . it was fucking awesome!
subjective,  movie is da sh*t!!!! must watch!!!
subjective,  is seriously the most awesome movie i've ever seen. now i want to see it in 3d and good quality. lol
subjective,the dwarf brawl in " " might be the funniest scene i've ever seen!
subjective,  was pretty fucking awesome!
subjective,oh   how you impressed me. they keep coming up with genius ideas.
subjective,lmfao,   was soo funny!!!!
subjective,  is the greatest film i have ever seen. the 3d effects are mind blowing. haha!
subjective,ok so   isn't to bad but i think its finally ran its course.
subjective,  was absolutely fucking hilarious, due date was good, but not as good as i thought it might be.
subjective,just saw  . i wish it never ended.
subjective,just saw  , too funny
subjective,oh and   is really good, keeping it spoiler free
subjective,haven't laughed so hard in ages!    was sickkkk!
subjective,lmao  ....so much laughter, so much gagging #epic
subjective,  was pretty epic :)
subjective,  was ridiculously awesome
subjective,  was awesome. makes me want to put the trampoline on the roof and jump off.
subjective,highly recommends everyone go see  . funniest shit. i had tears. my makeup is ruined.
subjective,  was incredible. was hilarious. good moods gone though. not really gunna tweet tonight #justsaying
subjective,watched   tonight. it was funny! loved it!
subjective,  made me feel a bit sick. i thought it was funny that they provided us with vomit bags though.
subjective,  was funny but gross
subjective,  is amazing haha. you have no idea xd
subjective,just saw  . funniest, dirtiest, most painful thing i've seen in a long time.
subjective,  is awesome!
subjective,just watch  , funniest movie of 2010
subjective,  is so funny xd
subjective,  is the funnies fuckin movie ever,, got me fuckin rolling right now
subjective,so...jackass in 3d is one of the greatest things i've ever experienced. everyone has to watch it!!!!
subjective,just watched  . it was disgusting...i love it lol.
subjective,saw jackass in 3d....best fuckin 3d movie of the year!!! laughed my ass off! if you have not seen it...u have no idea what ur missin out on.
subjective,saw  . could've been funnier. had a fun night with larry, carolina, carolyn, steven, jorge, moe & paul.
subjective,holly hell just saw  ! funny shit
subjective,okay... jackass in 3d is a must see... best one yet.
subjective,watching jackass!!! 3d too fucking funny!!!
subjective,  is fucking genius... some of it is kinda stupid... but mostly genius
subjective,watched   today, surprisingly not that impressed. shall write up a review tomorrow. night all! =]
subjective,  was pretty good.. i give it 4stars
subjective,just went to see   thought it was a good movie made me jump and i'm use to scary movies
subjective,o by the way don't go see saw n 3d its super stupid it reminded me of final destination which was even more dumb
subjective,  was aweesome
subjective,just finished watching  ...good movie...poor chester
subjective,also,  , its not great, its not bad but its not great
subjective, ? 6/10 - kinda good, but lacking in plausibility
subjective,well   was awesome, albeit very predictable to a saw fan, and i still refuse to buy into the 3d gimmick.
subjective,  was average at best. 3d elements were awful and the twist at the end was more predictable than half the bands around these days.
subjective,saw   yesterday, impressed by the gore, the ending was a bit effortless and convenient!but its finally ended ahhh!
subjective,just saw #jackass 3d. it was fucking awesome!
subjective,  not bad :) cuteeeeeeee
subjective,watched 2 movies, today. you again and  . the movies were great. hilarious.
subjective,watched " ", it was funny! only recommended for girls.. :)
subjective, ..really really a good movie
subjective,by the way... " " may be my new favorite animated movie.  sorry, ice age.
subjective,  is an awesome movie. kiddos really enjoyed it :)
subjective,oh my giant blue head,   was pretty enjoyable. it's a real shame the marketing sucked so much.
subjective,saw   at the amc theater. it was funny and not as sadistic as most superhero movies tend to be.
subjective,  3-d was pretty cool. i enjoyed it.
subjective,just saw   (: it's pretty funny!great story, animation and music. i recommend seeing   if you can. i liked it very much.
subjective,just got back from seeing # . its so funny. i was still laughing as i was leaving the theater, its that good.
subjective,  is so funny, its such a great movie. i was still laughing as i was leaving the theater, its that good.
subjective,will ferrell is damn fool!!!  i can't even front...  is a pretty dope ass movie!!
subjective,  was fun. jackson had a good time. i didn't really see the need for it to be in 3d.
subjective,#  was incredible! great kids flick, colorful & imaginative use of 3d. #willferrell & #davidcross were funny. solid superhero parody.
subjective,yeah, ' ' is an awesome movie :-d
subjective,  is so cute. haha.
subjective,saw  : loved it! getting to dvd for sure....now to read my new children's crusade!!
subjective,  was cool n 3d....but wasn't even all dat funny....but rather watch it den watch colored girls again
subjective,i thoroughly enjoyed # . it was awesome. now never do that again. merry christmas.
subjective,  was great! def not a kids movie tho.. lots of adult themes.. 2 thumbs up tho!
subjective,i saw   in 2d yesterday. it was funny as hell. i advise you to go stoned.
subjective,ok, so i saw " " last night. it was great. it was "incredibles" good.
subjective,  is fun to watch
subjective,#  is like the best movie i have ever seen in my entire life! #slightexaggeration
subjective,#  was funiest movie . . i was laughing when movie turning on :))
subjective,lol, so #  is pretty funny.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,will ferrell + tina fey=magic! # - a cute movie to take the kiddos, moms, pops, and older siblings of twitterworld to.
subjective,  was brilliantly stupid and insanely evil yet with a warm centre..
subjective,  is the awesomess anti-hero film ever!!
subjective,  super funny~like like like!
subjective,  is very awesome! hilarious!
subjective,  was fun but my 'happy thing with no reason' was end.
subjective,  was just..okay. there were some haha-moments, but nothing more.
subjective, : funny and entertaining with a simple story...
subjective,i had a good laugh watching # !
subjective, , great movie-great twist-great humor..
subjective,  is really funny! :d
subjective,  is such a cute movieee
subjective,  is not bad. not bad at all. had a good laugh watching good vs evil vs evil being good. hehehe
subjective,i've watched   with my friend last week, it's awesome! haha. blue guy.
subjective,i saw " " last night and it was amazing!
subjective,  was the best movie of all time . all colored girls should go see it ! like right now !
subjective,i just watched ' ' it's a must see.
subjective,  is a traumatic ass movie it made me not trust myself!
subjective,tyler perry's recent film, " " was, i think,one of his better efforts. i loved the film.
subjective,  is a really good movie
subjective,  was an amazing movies never been moved by a movie like dat...n da poems was greatt...i wanna c it again
subjective,just saw  . i thought it was great.
subjective,  almost caught me tearing up..#goodmovie
subjective,i need to go see " " again. it was a really good movie.
subjective,uhmmm f.y.i   was awesome ... #thatisall
subjective,headed to see  ...heard it was the best movie of the year!!! im excited...
subjective,watching ' '. so many strong messages in this movie. halfway thru but it's a must-see.
subjective,  was too good!  i don't need to do anything but just sit and reflect
subjective,  was such an awesome movie. i give it like 100 thumbs up!!!!!!!!!!
subjective,  is an awesome movie! my man even loved it! it shows the dedication & strength of a black woman.
subjective,just seen  .......excellent!
subjective,omg  ....the best movie ever!!!
subjective,just got through seeing " "  excellent movie and very deep.  it is a must see.  i'm ready to see it again.
subjective,good morning, watched ' ' last night, it was a good movie but it kinda dragged, but i'd still recommend you go watch it.
subjective,i cried damn near thru the whole movie...  is riveting
subjective,i have mixed reviews about the movie  
subjective,#boringmovies   #wasteofmoney and #time
subjective,  was surprisingly good....
subjective,today i go to c   movie its very funny i laugh very much
subjective,  was enjoyable, but reminded me of how insanely high pixar has set the bar for stories. i now expect all animation to make me weep.
subjective,i really enjoyed enjoyed  ...bummed there aren't better toys for it.
subjective,that was from   (my current favorite movie). if you have not seen it......run don't walk...and go see it
subjective,  was a fun movie!
subjective,  was awesome!!!
subjective,saw  . recommended fun. animation no pixar, but great facial expressions and story. unless it's cheap, save money and see the 2-d.
subjective,what? i just saw  . its fantastic.
subjective,went to see   yesterday. the. best. animated. movie. ever!!! the graphics were great.the story was wonderfully written & acted!
subjective,planet 51 : not funny enough, standart story, predictable alure.. sorry,  is better (even i've ever said that   was average)..
subjective,saw   today, awesome movie!!!!!
subjective," " was very good..makes me want to watch "incredibles"
subjective,just finished watching   in 3d. good movie, with a lot of laughs. 3d not worth it though.
subjective,despite the weather last night, made it to see # .  super funny movie!
subjective,took the kids to see   last night.  they said it was ginormously awesome.  i liked it too.
subjective,  movie was too cute
subjective, , 3/5. it actually has a quite smart plot & good twists but the jokes are a bit stale.. still it's a fun movie to watch on theatre!
subjective,#  was epicly awesome... i love the way that the story goes funny sometimes, then romantic, and happy at the end... :d
subjective,just finish watched   3d awesome and very funny haha
subjective,  is nice! and funny!
subjective,what a cool movie.i love  ,really.even he's bald and just an animation hahhaha
subjective,just watched   last night.  best kid movie ever! i think i'm in love with the blue bad guy;)
subjective,hell yeah,  is fuckin great movie
subjective,  was awesome!!!!!!!!!
subjective,chilling with sk...   was good... enjoyed it tons... its great to finally b able to spend some quality time with frens... :)
subjective,after watched  . it was such a great hilarious film! :-)
subjective,ok, so   is cool and funny. really worth it ang pagnood. :d
subjective,  is damn fun xd
subjective,  was totaly funny!!
subjective,just watch  . ^_^ it was a cool movie!! ^_^ it was so funny! :)
subjective,  kicks ass for pure awesomeness :))) (>.<)
subjective,  was so much better than i expected- plus, i haven't been to the movies in months, so i had a great time automatically! #goodtime
subjective,just finished watchin  -totally enjoyed it-hey young world!
subjective,#  is an excellent, well-crafted thriller. full review soon. #nowplaying
subjective,i've probably dissed tony scott in the past but   was a pretty little flick. i liked it better than last year's pelham 123.
subjective,just watched  .... and i must say an amazing movie!
subjective,saw " ," a nice movie in which the credits listed a hairstylist for denzel washington. his character was bald.
subjective,words cannot express how shit #  is ~ 0 out of 5 ~ #movie #review
subjective,monkeys scripted  , i'm sure of it. save your money for a colonic irrigation, you'll enjoy it more.
subjective,i will now review " " in three words: "see anything else". crap script, pointless borrowed old story, awful characters. nice fx. 3/10.
subjective,i'm struggling to think of a worse film than  . biggest pile of shite i think i've ever seen.
subjective,just watched  ! don't ever waste ur time let alone money its disgraceful! cringe, cheese, insane
subjective,that was the most brilliant shit film i've seen in a long time! if you've a penchant for camp, terrible sci-fi, go see  .
subjective,what a rubbish end to  ! major disappointment.
subjective,i warn you -   is a god-awful film. the most enjoyable part is laughing at the script.
subjective,don't go see  ....stupidest movie in the history....walked out
subjective,wow...   was utter fail!  that terrible syfy movie on the week  crap was better than    #whydidiwastemymoney?
subjective,dont watch  . a disappointment. the film should be the trailer! 4/10
subjective,wow this movie just went from bad to incredibad. # 
subjective,just seen   at the cinema. stupid movie, no plot and story, too predictable and a retarded ending. avoid it like the plague!!!
subjective,note to tweeters: avoid watching #  - it's the biggest pile of pap i've seen in a long time. weak plot and shockingly bad acting.
subjective,just watched # ... not the best film of the year, but still pretty darn #awesome!
subjective,just watched the film ' '. it is average, much of it has been done and seen before, though the ending was a bit different...
subjective,went to see  . not as bad the reviews on rotten tomatoes suggested, i enjoyed it despite working out most of the plot early on#.fb
subjective,  was super bad
subjective,#  is such a rubbish film! now i got this longgggg journey home in the cold :-(
subjective,the first hour of   was good. the rest of it however was absolutely ridiculous!
subjective,just saw the most terrible film,  ! oh my god how do i express how bad it was..now need wine and pizza to recover
subjective,#  review: complete bollocks. terrible script. all characters are brainless (even before attack) nonsense of century. go see it!
subjective,  was pretty good, i just thought the ending was a bit over the top.
subjective,#  has such a weird ending.
subjective,sad to say   was as bad as eveyone said :( oh well the next eric movie will be better :)
subjective,went to see  . not bad movie. didn't know what it was about but it was ok.
subjective,been to see  . what a load of tosh that was. poor script, crap acting and totally unbelieveable ending.
subjective,really enjoyed   gd film !
subjective,ooommmgggg!!!!!!   is the dumbest moie i hae ever seen! it looks amaziing, but it is sooooooo dumb!!  doo not waste your money!! aahh!
subjective,btw everyone if you're thinking of watching   then don't. it's seriously bad.
subjective,if your having a hard time getting some sleep just go see the movie " " that shit will put you straight to sleep.
subjective,well,   was fun. in a hilarious, this-is-unbelievably-bad sort of way. couldn't quite believe what i was seeing.
subjective,#randomthought   the movie was prolly the dumbest shit ive ever seen this year...
subjective,final 6 minutes of   turn it from barely ok, straight into one of the worst of the year. awful. eric balfour shuda known better.
subjective,my gorepress review just posted for #  - www.gorepress.com/2010/11/18/ / - do no see this film. it's a shocking bag of bollocks.
subjective,anyone seen # ? only you can share the pain that is sitting through that film. so bad it's hilarious.
subjective,so i went to see #  the other night. the worst movie i have ever seen. you will #slapyourself if you go see it.
subjective,holy shot #  is so bad. so so so bad. i have a headache from trying to understand it.
subjective,just went to see  . dear god that was a terrible film. like really really really terrible.
subjective,watching  , boring! where are the aliens?
subjective,  is the worst movie i have seen in probably 3 years. it was so bad even a glee marathon sounds good. # sucks #gleesucks
subjective,movie don't:   was a waste of 1 hr 40 min that could have been spent on something more productive. poor plot & ending.
subjective,worst movie of the year award goes to (drum roll please).... " " lol the most random movie ever
subjective,  is best nominated for the worst movie
subjective,my spine is broken. on other news,   was the most ridiculous film ever. seriously. holy crap, aliens, lets make some dumb decisions.
subjective,just left the movies from seeing " ", that had to be one of the worst movies i have ever saw in my life thats how bad it was lmao!
subjective,just watched " ." i was amazed at the special effects.
subjective,  is a terrible, terrible movie. so bad, that we turned it into a synonym for "terrible." ie: "omg, this gazpacho is so  !"
subjective,  the movie is the stupidest movie ever!hanjing
subjective, : undoubtedly the worst movie i've watched this year.
subjective,saw the movie  , don't bother wasting your money. very crappy movie. don"t know what they were thinking.
subjective,i have a #  hangover this morning. it was suuuuch a bad movie.
subjective,  the worst movie of the year!! wasted my money!!!
subjective,just watched  ! it was such a cute movie!!!! lol
subjective,we had lots of fun in   the movie was amazing
subjective,halfway through  ; maximus the horse for best supporting character. movie very, very funny and sweet :d
subjective,the movie   is soo funny!
subjective,  was an amazing movie.
subjective,my husband and kids raved about   and megamind.  husband says   is best kid movie ever, deserves to win oscar!
subjective,i seriously can't get over how adorable   was.  one of my new favorite movies; so amazing
subjective,  was amazing! it's such a great story!
subjective,  was the cutest movie ever!!
subjective,if y'all havnt seen  ......gooooo!! i can't get the beauty of the movie out my head!
subjective,finally saw  , and loved it!  #mandymoore is the perfect rapunzel.. =`)
subjective,rapunzel   tale was damn funny sia de horse is damn funny!
subjective,  was an awesome movie. really a   movie :)
subjective,  is a funnnnnny disney movie! go check it out
subjective,just watched   at the avenues with some friends ^^ good movie. laughed a lot, it was nice.
subjective,oh watched that   movie last night. i really quite liked it. sweet without being too cloying. and the horse cracked me up.
subjective,okay, i *love*  . it is so freaking cute.
subjective,.....movie last night was one of the sweetest i've seen :d i loved it! ( ) haha :p
subjective,88%  : while far from disney's greatest film,   is a visually stunning, thoroughly entertaining addition to the studio's ...
subjective,  is too funny all of you need to go see it now :p
subjective,  was so much fun!
